Ride_ID,Fare,Distance_Miles,Ride_Request_Time,Pickup_Time,Dropoff_Time,Ride_Duration_Minutes,Source_Zone,Destination_Zone,Driver_Rating_by_Customer,Ride_Status,Cancelled_By,Driver_ID,Customer_ID
10478,8.65,1.33,2023-03-08 21:11:16,2023-03-08 21:24:16,2023-03-08 21:29:16,5.0,Forest Hills (Queens),Bay Ridge (Brooklyn),5,Completed,,DRV_1A4870,CUST_AED7D11
10479,38.45,16.68,2023-01-08 00:48:15,2023-01-08 00:49:15,2023-01-08 02:25:15,96.0,Bay Ridge (Brooklyn),LaGuardia Airport (LGA),5,Completed,,DRV_60F2CF,CUST_F658242
10480,38.21,12.49,2023-03-21 07:06:22,2023-03-21 07:10:22,2023-03-21 07:43:22,33.0,LaGuardia Airport (LGA),Staten Island (Residential),5,Completed,,DRV_ECDF0B,CUST_B43B4C9
10481,24.66,8.3,2023-03-12 12:12:54,2023-03-12 12:13:54,2023-03-12 13:24:54,71.0,Park Slope (Brooklyn),Upper East Side (Manhattan),5,Completed,,DRV_BE3A35,CUST_20E6087
10482,33.13,11.58,2023-01-09 23:51:21,2023-01-09 23:56:21,2023-01-10 00:47:21,51.0,JFK Airport,Newark Liberty Airport (EWR),5,Completed,,DRV_D7F8C1,CUST_FC1ED2E
10483,24.12,10.6,2023-03-28 07:08:56,2023-03-28 07:15:56,2023-03-28 08:15:56,60.0,Bay Ridge (Brooklyn),Park Slope (Brooklyn),3,Completed,,DRV_9D687F,CUST_C185F5A
10484,22.7,8.64,2023-03-24 11:44:41,2023-03-24 11:59:41,2023-03-24 12:56:41,57.0,Riverdale (Bronx),Greenwich Village,2,Cancelled_by_Driver,Driver,DRV_C19A3C,CUST_ADB38CE
10485,9.64,2.84,2023-02-25 09:14:04,2023-02-25 09:18:04,2023-02-25 09:35:04,17.0,Flushing (Queens),Midtown Manhattan,5,Completed,,DRV_09E098,CUST_4E892B8
10486,35.53,10.51,2023-01-20 01:13:03,2023-01-20 01:22:03,2023-01-20 02:05:03,43.0,Long Island City (Queens),The Bronx (Residential),3,Completed,,DRV_CBD2A6,CUST_AD6DC5F
10487,22.39,8.87,2023-02-14 00:20:42,2023-02-14 00:27:42,2023-02-14 00:59:42,32.0,The Bronx (Residential),Bay Ridge (Brooklyn),4,Cancelled_by_Customer,Customer,DRV_BB881B,CUST_117546D
10488,22.0,6.12,2023-01-28 20:06:28,2023-01-28 20:20:28,2023-01-28 20:56:28,36.0,Upper East Side (Manhattan),LaGuardia Airport (LGA),4,Completed,,DRV_AE7B36,CUST_A93EADC
10489,30.29,6.52,2023-03-27 09:52:45,2023-03-27 10:02:45,2023-03-27 10:35:45,33.0,LaGuardia Airport (LGA),Park Slope (Brooklyn),4,Completed,,DRV_BC0975,CUST_29D63AC
10490,26.73,10.89,2023-03-22 04:37:44,2023-03-22 04:49:44,2023-03-22 05:50:44,61.0,Park Slope (Brooklyn),Bay Ridge (Brooklyn),4,Completed,,DRV_1BDBAF,CUST_58BD1AB
10491,25.88,9.0,2023-01-16 02:04:52,2023-01-16 02:12:52,2023-01-16 02:57:52,45.0,Forest Hills (Queens),LaGuardia Airport (LGA),5,Completed,,DRV_0DE28F,CUST_9508942
10492,10.31,2.19,2023-01-27 22:43:06,2023-01-27 22:44:06,2023-01-27 23:00:06,16.0,Long Island City (Queens),Upper East Side (Manhattan),4,Cancelled_by_Customer,Customer,DRV_449D71,CUST_2A346AF
10493,31.42,9.35,2023-01-29 09:56:38,2023-01-29 10:04:38,2023-01-29 11:10:38,66.0,Financial District,LaGuardia Airport (LGA),5,Completed,,DRV_C5AB7E,CUST_062B66B
10494,38.5,11.44,2023-03-24 21:44:39,2023-03-24 21:55:39,2023-03-24 22:41:39,46.0,Forest Hills (Queens),LaGuardia Airport (LGA),2,Completed,,DRV_5F7FAD,CUST_5692164
10495,30.79,14.83,2023-02-23 21:16:45,2023-02-23 21:17:45,2023-02-23 22:37:45,80.0,Bay Ridge (Brooklyn),Newark Liberty Airport (EWR),5,Completed,,DRV_379DD9,CUST_4EA1F19
10496,23.9,7.04,2023-01-03 22:42:06,2023-01-03 22:50:06,2023-01-03 23:28:06,38.0,Long Island City (Queens),SoHo,5,Completed,,DRV_CCBB20,CUST_4FA0F0A
10497,17.12,3.07,2023-03-13 04:10:22,2023-03-13 04:18:22,2023-03-13 04:33:22,15.0,Riverdale (Bronx),LaGuardia Airport (LGA),4,Completed,,DRV_B628E4,CUST_F47EEFB
10498,85.0,33.32,2023-02-04 04:29:33,2023-02-04 04:31:33,2023-02-04 06:57:33,146.0,The Bronx (Residential),LaGuardia Airport (LGA),5,Completed,,DRV_6F31E4,CUST_C47DBC1
10499,11.57,3.61,2023-03-19 20:44:46,2023-03-19 20:53:46,2023-03-19 21:12:46,19.0,Midtown Manhattan,Staten Island (Residential),3,Completed,,DRV_9B7D06,CUST_70701EC
10500,18.6,7.98,2023-01-04 05:49:39,2023-01-04 06:02:39,2023-01-04 06:48:39,46.0,Williamsburg (Brooklyn),The Bronx (Residential),3,Completed,,DRV_7F34B5,CUST_76AD257
10501,13.67,3.74,2023-01-13 09:51:00,2023-01-13 09:53:00,2023-01-13 10:24:00,31.0,SoHo,Riverdale (Bronx),5,Completed,,DRV_1CC2BD,CUST_BA73A00
10502,25.08,7.91,2023-02-26 13:58:55,2023-02-26 14:01:55,2023-02-26 14:29:55,28.0,Midtown Manhattan,Park Slope (Brooklyn),4,Completed,,DRV_A8FFA4,CUST_7DB6591
10503,34.54,9.99,2023-01-12 20:09:05,2023-01-12 20:12:05,2023-01-12 20:48:05,36.0,Bay Ridge (Brooklyn),Newark Liberty Airport (EWR),4,Completed,,DRV_2C9C13,CUST_99AFE19
10504,37.6,10.91,2023-02-13 00:25:32,2023-02-13 00:32:32,2023-02-13 01:33:32,61.0,Long Island City (Queens),Financial District,4,Completed,,DRV_238524,CUST_43821FE
10505,33.08,14.76,2023-03-19 19:11:47,2023-03-19 19:22:47,2023-03-19 20:04:47,42.0,Harlem (Manhattan),Financial District,5,Completed,,DRV_EFA630,CUST_DC64674
10506,33.78,11.19,2023-02-12 15:05:58,2023-02-12 15:20:58,2023-02-12 16:14:58,54.0,JFK Airport,Flushing (Queens),4,Completed,,DRV_A18BD0,CUST_41E2370
10507,10.95,3.36,2023-02-08 13:39:25,2023-02-08 13:54:25,2023-02-08 14:18:25,24.0,Flushing (Queens),LaGuardia Airport (LGA),3,Completed,,DRV_0CC662,CUST_9681091
10508,17.63,5.61,2023-01-25 01:55:58,2023-01-25 02:10:58,2023-01-25 02:23:58,13.0,Park Slope (Brooklyn),Flushing (Queens),3,Completed,,DRV_F180F2,CUST_06FBF05
10509,21.23,11.42,2023-03-02 10:55:14,2023-03-02 11:10:14,2023-03-02 12:16:14,66.0,JFK Airport,Riverdale (Bronx),5,Completed,,DRV_923C6A,CUST_0021670
10510,33.75,10.6,2023-03-13 01:20:55,2023-03-13 01:33:55,2023-03-13 02:34:55,61.0,LaGuardia Airport (LGA),SoHo,4,Completed,,DRV_1567A9,CUST_2F2BACD
10511,8.82,2.82,2023-01-30 06:29:42,2023-01-30 06:35:42,2023-01-30 07:07:42,32.0,JFK Airport,Greenwich Village,4,Completed,,DRV_3E68AE,CUST_9A6A200
10512,28.3,5.76,2023-03-18 19:17:31,2023-03-18 19:24:31,2023-03-18 20:06:31,42.0,JFK Airport,Financial District,4,Completed,,DRV_402DEC,CUST_A781992
10513,5.0,0.6,2023-02-11 22:19:28,2023-02-11 22:26:28,2023-02-11 22:43:28,17.0,Upper East Side (Manhattan),Williamsburg (Brooklyn),5,Completed,,DRV_8A3EDC,CUST_07513BA
10514,20.41,5.08,2023-01-28 14:27:18,2023-01-28 14:31:18,2023-01-28 15:02:18,31.0,Forest Hills (Queens),JFK Airport,4,Completed,,DRV_2E25D9,CUST_426E3A2
10515,16.58,4.93,2023-01-25 17:13:52,2023-01-25 17:14:52,2023-01-25 17:31:52,17.0,Greenwich Village,Staten Island (Residential),4,Completed,,DRV_06FB31,CUST_AC27388
10516,24.81,11.3,2023-02-20 21:17:18,2023-02-20 21:30:18,2023-02-20 22:43:18,73.0,JFK Airport,The Bronx (Residential),5,Completed,,DRV_E24F84,CUST_B538A8C
10517,28.42,10.48,2023-03-21 08:43:05,2023-03-21 08:44:05,2023-03-21 09:21:05,37.0,Newark Liberty Airport (EWR),Staten Island (Residential),4,Completed,,DRV_1C9F70,CUST_B60DB32
10518,22.66,6.65,2023-03-12 17:26:37,2023-03-12 17:38:37,2023-03-12 18:06:37,28.0,Financial District,Staten Island (Residential),4,Completed,,DRV_18BF5E,CUST_3ED7BB2
10519,15.35,1.17,2023-01-08 18:42:00,2023-01-08 18:50:00,2023-01-08 19:03:00,13.0,Newark Liberty Airport (EWR),Williamsburg (Brooklyn),3,Completed,,DRV_C65AE4,CUST_4DD9365
10520,12.67,4.11,2023-03-23 22:12:57,2023-03-23 22:17:57,2023-03-23 22:41:57,24.0,Riverdale (Bronx),The Bronx (Residential),4,Completed,,DRV_6715B5,CUST_B8F1805
10521,28.47,10.6,2023-02-16 16:32:16,2023-02-16 16:42:16,2023-02-16 17:27:16,45.0,LaGuardia Airport (LGA),Flushing (Queens),4,Completed,,DRV_7F90F7,CUST_BFF648B
10522,33.54,11.2,2023-01-04 11:03:45,2023-01-04 11:14:45,2023-01-04 12:00:45,46.0,Flushing (Queens),Riverdale (Bronx),4,Cancelled_by_Customer,Customer,DRV_5CFF8B,CUST_06E5D67
10523,28.49,10.22,2023-03-01 22:04:26,2023-03-01 22:18:26,2023-03-01 23:25:26,67.0,Williamsburg (Brooklyn),The Bronx (Residential),5,Completed,,DRV_E272CB,CUST_9E1FB89
10524,13.58,3.93,2023-01-07 05:39:41,2023-01-07 05:52:41,2023-01-07 06:19:41,27.0,Long Island City (Queens),JFK Airport,4,Completed,,DRV_B83DCC,CUST_8A4FAA8
10525,16.86,6.74,2023-02-06 21:43:04,2023-02-06 21:51:04,2023-02-06 22:25:04,34.0,Midtown Manhattan,Bay Ridge (Brooklyn),4,Completed,,DRV_4CC021,CUST_706A36F
10526,48.34,21.42,2023-03-03 01:31:42,2023-03-03 01:40:42,2023-03-03 03:19:42,99.0,The Bronx (Residential),Midtown Manhattan,5,Completed,,DRV_9D4FB1,CUST_13FAEC4
10527,14.26,2.12,2023-03-22 14:05:18,2023-03-22 14:06:18,2023-03-22 14:29:18,23.0,The Bronx (Residential),Williamsburg (Brooklyn),2,Completed,,DRV_2DC699,CUST_9702ABD
10528,25.29,6.85,2023-03-28 23:58:39,2023-03-29 00:08:39,2023-03-29 00:58:39,50.0,Bay Ridge (Brooklyn),Harlem (Manhattan),3,Completed,,DRV_CA0840,CUST_70F2F0F
10529,29.1,8.83,2023-01-10 19:11:50,2023-01-10 19:25:50,2023-01-10 20:24:50,59.0,LaGuardia Airport (LGA),Newark Liberty Airport (EWR),5,Completed,,DRV_BBE0BF,CUST_4FED51C
10530,20.73,6.58,2023-03-11 18:58:28,2023-03-11 19:05:28,2023-03-11 19:36:28,31.0,Newark Liberty Airport (EWR),Forest Hills (Queens),2,Completed,,DRV_FBCC62,CUST_A9A5598
10531,18.35,5.79,2023-01-17 21:08:40,2023-01-17 21:18:40,2023-01-17 21:57:40,39.0,Harlem (Manhattan),Park Slope (Brooklyn),4,Completed,,DRV_EA7B2A,CUST_70F2F0F
10532,20.55,7.1,2023-03-06 04:50:27,2023-03-06 04:53:27,2023-03-06 05:24:27,31.0,Bay Ridge (Brooklyn),SoHo,4,Completed,,DRV_7144B6,CUST_CCD223E
10533,19.87,6.11,2023-03-23 06:41:01,2023-03-23 06:49:01,2023-03-23 07:22:01,33.0,Park Slope (Brooklyn),Newark Liberty Airport (EWR),5,Completed,,DRV_D7F8C1,CUST_5743373
10534,7.83,2.02,2023-01-29 18:38:53,2023-01-29 18:51:53,2023-01-29 19:13:53,22.0,Park Slope (Brooklyn),Williamsburg (Brooklyn),5,Completed,,DRV_0CC662,CUST_5D49CE0
10535,6.24,1.46,2023-01-25 12:45:14,2023-01-25 12:54:14,2023-01-25 13:05:14,11.0,Bay Ridge (Brooklyn),Flushing (Queens),4,Completed,,DRV_02C004,CUST_B664230
10536,29.99,8.6,2023-01-11 12:17:07,2023-01-11 12:30:07,2023-01-11 13:25:07,55.0,Newark Liberty Airport (EWR),Financial District,5,Completed,,DRV_0F6AC4,CUST_1E1821C
10537,51.6,18.19,2023-02-16 18:09:11,2023-02-16 18:10:11,2023-02-16 19:07:11,57.0,Harlem (Manhattan),Bay Ridge (Brooklyn),4,Completed,,DRV_20500B,CUST_52F013D
10538,26.09,9.05,2023-03-07 17:04:14,2023-03-07 17:14:14,2023-03-07 18:07:14,53.0,JFK Airport,Flushing (Queens),5,Completed,,DRV_77B7EE,CUST_B06C14C
10539,53.62,27.12,2023-03-18 03:28:29,2023-03-18 03:36:29,2023-03-18 05:55:29,139.0,Forest Hills (Queens),The Bronx (Residential),4,Completed,,DRV_E248BD,CUST_F4CE115
10540,32.52,10.64,2023-01-29 03:03:46,2023-01-29 03:09:46,2023-01-29 04:08:46,59.0,JFK Airport,Midtown Manhattan,5,Completed,,DRV_1F94F5,CUST_0CD1552
10541,26.72,10.71,2023-01-31 01:04:14,2023-01-31 01:07:14,2023-01-31 01:45:14,38.0,JFK Airport,Staten Island (Residential),5,Completed,,DRV_6BEAE3,CUST_343287A
10542,7.05,1.78,2023-03-09 07:34:49,2023-03-09 07:43:49,2023-03-09 07:50:49,7.0,Riverdale (Bronx),Williamsburg (Brooklyn),3,Completed,,DRV_71B802,CUST_95C9CA9
10543,23.24,7.72,2023-03-23 04:37:09,2023-03-23 04:38:09,2023-03-23 05:29:09,51.0,Greenwich Village,Newark Liberty Airport (EWR),4,Completed,,DRV_9DCEB1,CUST_5384325
10544,23.68,8.01,2023-02-23 23:58:46,2023-02-24 00:04:46,2023-02-24 00:28:46,24.0,The Bronx (Residential),Flushing (Queens),4,Cancelled_by_Driver,Driver,DRV_7F67B8,CUST_63815CA
10545,9.99,2.48,2023-03-08 12:35:06,2023-03-08 12:46:06,2023-03-08 12:59:06,13.0,The Bronx (Residential),SoHo,4,Completed,,DRV_2D83F6,CUST_2710130
10546,22.04,8.13,2023-03-04 00:15:15,2023-03-04 00:30:15,2023-03-04 01:10:15,40.0,Long Island City (Queens),Financial District,4,Completed,,DRV_CC96FC,CUST_60FC470
10547,34.52,11.0,2023-01-17 08:28:48,2023-01-17 08:42:48,2023-01-17 09:43:48,61.0,The Bronx (Residential),Flushing (Queens),5,Completed,,DRV_28DF8D,CUST_3C69FAF
10548,21.33,8.29,2023-02-23 04:16:33,2023-02-23 04:28:33,2023-02-23 05:03:33,35.0,Upper East Side (Manhattan),Financial District,4,Completed,,DRV_5FCC4C,CUST_3F9350A
10549,24.17,7.71,2023-02-19 00:08:20,2023-02-19 00:18:20,2023-02-19 00:51:20,33.0,Park Slope (Brooklyn),Flushing (Queens),5,Completed,,DRV_81593A,CUST_AC32B0C
10550,15.3,5.3,2023-03-17 12:24:40,2023-03-17 12:35:40,2023-03-17 12:54:40,19.0,SoHo,Newark Liberty Airport (EWR),5,Completed,,DRV_E3B9B1,CUST_DEC284F
10551,5.8,0.64,2023-03-22 14:11:16,2023-03-22 14:17:16,2023-03-22 14:28:16,11.0,Newark Liberty Airport (EWR),Harlem (Manhattan),5,Completed,,DRV_EA7B2A,CUST_10D1565
10552,31.94,10.17,2023-03-19 12:41:36,2023-03-19 12:47:36,2023-03-19 13:18:36,31.0,Midtown Manhattan,Park Slope (Brooklyn),3,Completed,,DRV_3B635F,CUST_1DA3ADA
10553,63.25,28.94,2023-01-12 20:07:16,2023-01-12 20:16:16,2023-01-12 21:30:16,74.0,Financial District,SoHo,3,Completed,,DRV_1555BD,CUST_98B6766
10554,28.72,8.94,2023-03-25 13:40:02,2023-03-25 13:41:02,2023-03-25 14:32:02,51.0,Staten Island (Residential),Upper East Side (Manhattan),5,Completed,,DRV_919C9F,CUST_18B655C
10555,12.6,4.68,2023-03-14 21:33:20,2023-03-14 21:36:20,2023-03-14 21:54:20,18.0,Harlem (Manhattan),Financial District,4,Completed,,DRV_5BB751,CUST_95459BB
10556,18.15,8.62,2023-02-10 04:05:11,2023-02-10 04:07:11,2023-02-10 04:55:11,48.0,Bay Ridge (Brooklyn),Park Slope (Brooklyn),5,Completed,,DRV_69069E,CUST_C07E822
10557,9.25,3.62,2023-01-17 13:55:35,2023-01-17 13:58:35,2023-01-17 14:21:35,23.0,Staten Island (Residential),Financial District,4,Completed,,DRV_39C994,CUST_88CE248
10558,12.95,6.28,2023-01-16 13:55:39,2023-01-16 13:57:39,2023-01-16 14:35:39,38.0,Bay Ridge (Brooklyn),JFK Airport,4,Cancelled_by_Driver,Driver,DRV_1555BD,CUST_D1B8766
10559,25.13,7.72,2023-01-08 21:42:01,2023-01-08 21:49:01,2023-01-08 22:33:01,44.0,Bay Ridge (Brooklyn),Forest Hills (Queens),3,Completed,,DRV_1DEEB2,CUST_C0A7ADC
10560,24.65,5.88,2023-03-21 06:48:15,2023-03-21 07:00:15,2023-03-21 07:30:15,30.0,Midtown Manhattan,SoHo,4,Completed,,DRV_3A0625,CUST_F6CDC33
10561,32.0,9.92,2023-03-29 14:00:55,2023-03-29 14:13:55,2023-03-29 14:39:55,26.0,Financial District,SoHo,4,Cancelled_by_Customer,Customer,DRV_749586,CUST_9C811C5
10562,13.67,2.84,2023-02-24 12:00:22,2023-02-24 12:01:22,2023-02-24 12:17:22,16.0,Staten Island (Residential),Harlem (Manhattan),5,Completed,,DRV_1903ED,CUST_C2F4CCF
10563,6.49,1.36,2023-03-12 21:20:55,2023-03-12 21:28:55,2023-03-12 21:42:55,14.0,Harlem (Manhattan),Williamsburg (Brooklyn),4,Completed,,DRV_1FEA26,CUST_95E3070
10564,28.91,6.05,2023-03-29 21:37:21,2023-03-29 21:40:21,2023-03-29 22:01:21,21.0,Long Island City (Queens),Financial District,5,Completed,,DRV_1FEA26,CUST_8BA5B60
10565,9.88,1.66,2023-03-07 20:18:31,2023-03-07 20:32:31,2023-03-07 20:37:31,5.0,Long Island City (Queens),Greenwich Village,5,Completed,,DRV_019D8F,CUST_F125C2E
10566,14.08,3.86,2023-02-27 07:51:49,2023-02-27 07:59:49,2023-02-27 08:22:49,23.0,Park Slope (Brooklyn),Riverdale (Bronx),5,Completed,,DRV_2B22B1,CUST_0DA1D15
10567,65.4,27.09,2023-03-06 10:39:59,2023-03-06 10:53:59,2023-03-06 14:14:59,201.0,The Bronx (Residential),Harlem (Manhattan),4,Cancelled_by_Customer,Customer,DRV_60D738,CUST_882766E
10568,21.11,6.22,2023-02-10 23:29:05,2023-02-10 23:40:05,2023-02-11 00:17:05,37.0,Staten Island (Residential),Newark Liberty Airport (EWR),1,Completed,,DRV_DA5787,CUST_5E56015
10569,47.91,18.34,2023-02-20 16:13:16,2023-02-20 16:26:16,2023-02-20 17:35:16,69.0,Midtown Manhattan,Newark Liberty Airport (EWR),4,Completed,,DRV_1B2638,CUST_70579AD
10570,18.01,7.6,2023-02-22 16:47:46,2023-02-22 16:56:46,2023-02-22 17:40:46,44.0,Upper East Side (Manhattan),JFK Airport,4,Completed,,DRV_80C851,CUST_B43D2C8
10571,15.02,5.11,2023-02-18 08:30:16,2023-02-18 08:42:16,2023-02-18 09:18:16,36.0,Riverdale (Bronx),Upper East Side (Manhattan),5,Cancelled_by_Customer,Customer,DRV_27CB05,CUST_E7287E2
10572,26.59,7.68,2023-03-12 04:31:09,2023-03-12 04:37:09,2023-03-12 05:19:09,42.0,Upper East Side (Manhattan),The Bronx (Residential),3,Completed,,DRV_436FD4,CUST_CFBAB25
10573,68.9,34.02,2023-03-04 12:58:50,2023-03-04 13:13:50,2023-03-04 15:12:50,119.0,Williamsburg (Brooklyn),Forest Hills (Queens),4,Completed,,DRV_25B7B9,CUST_6A7A2D1
10574,22.84,6.79,2023-02-16 02:27:33,2023-02-16 02:33:33,2023-02-16 03:27:33,54.0,Williamsburg (Brooklyn),Bay Ridge (Brooklyn),5,Completed,,DRV_55574C,CUST_813699E
10575,14.38,5.84,2023-03-01 00:32:15,2023-03-01 00:43:15,2023-03-01 01:25:15,42.0,Flushing (Queens),LaGuardia Airport (LGA),4,Completed,,DRV_6C4B58,CUST_2C05B7D
10576,23.9,9.24,2023-01-26 20:20:13,2023-01-26 20:25:13,2023-01-26 21:08:13,43.0,Williamsburg (Brooklyn),Riverdale (Bronx),4,Completed,,DRV_EABEE0,CUST_DBAFB05
10577,23.5,10.84,2023-02-10 08:08:18,2023-02-10 08:12:18,2023-02-10 08:54:18,42.0,Financial District,Williamsburg (Brooklyn),4,No_Show_Customer,Customer,DRV_50FE39,CUST_00B79B4
10578,16.85,5.12,2023-01-06 04:16:30,2023-01-06 04:18:30,2023-01-06 04:46:30,28.0,SoHo,LaGuardia Airport (LGA),5,Completed,,DRV_99FB0A,CUST_279B64D
10579,21.1,7.36,2023-01-16 22:53:40,2023-01-16 23:02:40,2023-01-16 23:25:40,23.0,Park Slope (Brooklyn),Midtown Manhattan,5,Completed,,DRV_D6CAD7,CUST_7E908F6
10580,22.19,7.82,2023-03-18 05:15:52,2023-03-18 05:22:52,2023-03-18 06:10:52,48.0,Riverdale (Bronx),Long Island City (Queens),4,Completed,,DRV_115065,CUST_5AD6332
10581,6.18,0.65,2023-02-08 19:46:47,2023-02-08 19:58:47,2023-02-08 20:19:47,21.0,LaGuardia Airport (LGA),Long Island City (Queens),4,Completed,,DRV_B64773,CUST_90952AC
10582,19.25,6.15,2023-02-24 22:03:00,2023-02-24 22:17:00,2023-02-24 22:50:00,33.0,Harlem (Manhattan),Forest Hills (Queens),5,Cancelled_by_Customer,Customer,DRV_EE66A5,CUST_CA28E4E
10583,21.09,6.44,2023-03-02 04:54:40,2023-03-02 04:58:40,2023-03-02 05:20:40,22.0,Harlem (Manhattan),Forest Hills (Queens),5,Completed,,DRV_C64E6A,CUST_DCCBD80
10584,25.68,11.01,2023-01-17 02:31:57,2023-01-17 02:46:57,2023-01-17 03:39:57,53.0,Bay Ridge (Brooklyn),LaGuardia Airport (LGA),5,Completed,,DRV_AB145B,CUST_014B768
10585,21.23,9.58,2023-01-08 02:46:28,2023-01-08 03:01:28,2023-01-08 03:49:28,48.0,SoHo,The Bronx (Residential),5,Completed,,DRV_1CACC3,CUST_9A6A200
10586,6.47,1.89,2023-02-01 10:09:24,2023-02-01 10:14:24,2023-02-01 10:24:24,10.0,Greenwich Village,The Bronx (Residential),4,Cancelled_by_Customer,Customer,DRV_E0C665,CUST_CF47B1A
10587,20.07,7.78,2023-02-17 07:21:47,2023-02-17 07:29:47,2023-02-17 08:15:47,46.0,Greenwich Village,Financial District,5,Completed,,DRV_A40430,CUST_5C27530
10588,18.88,8.38,2023-02-27 17:35:30,2023-02-27 17:42:30,2023-02-27 18:14:30,32.0,Riverdale (Bronx),Greenwich Village,4,Completed,,DRV_8958F3,CUST_92951AA
10589,25.2,5.56,2023-02-16 12:38:59,2023-02-16 12:41:59,2023-02-16 13:19:59,38.0,Riverdale (Bronx),LaGuardia Airport (LGA),4,Completed,,DRV_ED5742,CUST_EB957A8
10590,6.57,0.86,2023-01-09 13:19:27,2023-01-09 13:33:27,2023-01-09 13:44:27,11.0,Staten Island (Residential),Flushing (Queens),2,Completed,,DRV_8DDA76,CUST_9DFA1D7
10591,15.95,6.64,2023-02-19 21:26:36,2023-02-19 21:30:36,2023-02-19 22:17:36,47.0,Riverdale (Bronx),Greenwich Village,5,Completed,,DRV_55A5EA,CUST_E6A5E15
10592,34.28,11.25,2023-03-01 01:35:37,2023-03-01 01:36:37,2023-03-01 02:40:37,64.0,Long Island City (Queens),The Bronx (Residential),3,No_Show_Customer,Customer,DRV_A00302,CUST_847F81C
10593,16.75,5.84,2023-01-18 02:07:34,2023-01-18 02:22:34,2023-01-18 02:45:34,23.0,Midtown Manhattan,Riverdale (Bronx),5,Cancelled_by_Driver,Driver,DRV_5112B4,CUST_B832FE8
10594,24.68,8.62,2023-03-16 17:49:41,2023-03-16 17:56:41,2023-03-16 18:39:41,43.0,Park Slope (Brooklyn),Long Island City (Queens),5,Completed,,DRV_ECDF0B,CUST_B282A28
10595,18.55,9.1,2023-02-19 13:22:21,2023-02-19 13:34:21,2023-02-19 14:46:21,72.0,Financial District,Park Slope (Brooklyn),5,Cancelled_by_Customer,Customer,DRV_5697B6,CUST_ACF0A40
10596,19.93,5.44,2023-02-04 06:00:46,2023-02-04 06:15:46,2023-02-04 06:40:46,25.0,SoHo,Midtown Manhattan,5,Completed,,DRV_9D831C,CUST_333A36A
10597,15.1,6.19,2023-01-07 16:54:30,2023-01-07 17:02:30,2023-01-07 17:37:30,35.0,Staten Island (Residential),Harlem (Manhattan),5,Completed,,DRV_60D738,CUST_065C396
10598,44.5,24.94,2023-01-17 22:20:36,2023-01-17 22:25:36,2023-01-18 00:49:36,144.0,Staten Island (Residential),The Bronx (Residential),5,Completed,,DRV_AB145B,CUST_9CA174B
10599,10.1,2.69,2023-02-22 04:08:13,2023-02-22 04:20:13,2023-02-22 04:49:13,29.0,Forest Hills (Queens),LaGuardia Airport (LGA),4,Completed,,DRV_6CC9B4,CUST_E12A2D3
10600,15.96,6.78,2023-02-21 06:37:37,2023-02-21 06:42:37,2023-02-21 07:14:37,32.0,JFK Airport,Bay Ridge (Brooklyn),3,Cancelled_by_Customer,Customer,DRV_3A7A11,CUST_867DBD8
10601,8.16,0.79,2023-02-18 15:50:15,2023-02-18 16:04:15,2023-02-18 16:24:15,20.0,Staten Island (Residential),Williamsburg (Brooklyn),5,Completed,,DRV_5112B4,CUST_D12F392
10602,53.11,29.83,2023-02-22 02:04:45,2023-02-22 02:14:45,2023-02-22 04:23:45,129.0,Flushing (Queens),Staten Island (Residential),5,Completed,,DRV_0C11D4,CUST_EB61989
10603,7.8,1.85,2023-02-22 08:15:29,2023-02-22 08:19:29,2023-02-22 08:38:29,19.0,LaGuardia Airport (LGA),Long Island City (Queens),5,Completed,,DRV_F4519A,CUST_F453C85
10604,10.28,3.37,2023-02-21 23:43:40,2023-02-21 23:46:40,2023-02-22 00:10:40,24.0,Bay Ridge (Brooklyn),Harlem (Manhattan),5,Completed,,DRV_7BC56A,CUST_2CA0D26
10605,29.03,9.64,2023-01-30 04:46:45,2023-01-30 04:47:45,2023-01-30 05:14:45,27.0,Newark Liberty Airport (EWR),Williamsburg (Brooklyn),4,Completed,,DRV_75C1A8,CUST_57CA808
10606,23.98,9.97,2023-02-22 14:41:12,2023-02-22 14:54:12,2023-02-22 15:47:12,53.0,SoHo,The Bronx (Residential),4,Completed,,DRV_1EC3DF,CUST_411B067
10607,12.76,2.89,2023-03-10 22:26:10,2023-03-10 22:36:10,2023-03-10 23:03:10,27.0,Staten Island (Residential),LaGuardia Airport (LGA),3,Completed,,DRV_A8FFA4,CUST_45C2FBB
10608,8.67,1.93,2023-03-12 08:22:25,2023-03-12 08:37:25,2023-03-12 08:46:25,9.0,Park Slope (Brooklyn),Forest Hills (Queens),5,Completed,,DRV_1AC282,CUST_7023817
10609,12.61,4.83,2023-02-22 22:49:18,2023-02-22 22:53:18,2023-02-22 23:08:18,15.0,Flushing (Queens),Park Slope (Brooklyn),4,Completed,,DRV_E05B47,CUST_E6DB6FD
10610,26.63,9.47,2023-03-20 16:02:50,2023-03-20 16:14:50,2023-03-20 17:04:50,50.0,Harlem (Manhattan),The Bronx (Residential),3,Completed,,DRV_5C1C48,CUST_1F5311C
10611,27.17,7.29,2023-01-01 08:25:06,2023-01-01 08:26:06,2023-01-01 08:50:06,24.0,Greenwich Village,Newark Liberty Airport (EWR),5,Cancelled_by_Driver,Driver,DRV_CF0605,CUST_283A9EB
